ImageId,Label
16941,4
16942,2
16943,1
16944,5
16945,7
16946,1
16947,7
16948,8
16949,2
16950,8
16951,0
16952,8
16953,3
16954,1
16955,0
16956,1
16957,5
16958,5
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,8
16966,3
16967,7
16968,0
16969,5
16970,9
16971,6
16972,0
16973,2
16974,2
16975,5
16976,6
16977,1
16978,7
16979,5
16980,1
16981,7
16982,8
16983,1
16984,0
16985,4
16986,4
16987,3
16988,0
16989,2
16990,1
16991,3
16992,8
16993,3
16994,5
16995,7
16996,2
16997,8
16998,2
16999,9
17000,0
