ImageId,Label
14947,0
14948,9
14949,9
14950,1
14951,5
14952,5
14953,7
14954,9
14955,4
14956,2
14957,1
14958,2
14959,8
14960,4
14961,0
14962,2
14963,8
14964,3
14965,2
14966,8
14967,8
14968,3
14969,4
14970,4
14971,1
14972,8
14973,1
14974,2
14975,0
14976,4
14977,4
14978,6
14979,9
14980,6
14981,1
14982,9
14983,0
14984,3
14985,5
14986,5
14987,5
14988,2
14989,8
14990,5
14991,8
14992,1
14993,4
14994,8
14995,9
14996,4
14997,4
14998,0
14999,8
15000,8
